,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,W10lastW,W10lastL,W5lastW,W5lastL
2787,36,London,Wimbledon,7/7/2021,Grand Slam,Outdoor,Grass,Quarterfinals,5,Hurkacz H.,Federer R.,18.0,8.0,2533.0,4815.0,6.0,3.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,3.0,1.4,2.96,1.46,3.1,1.47,2.9,1.42,4,8,4,4
2788,36,London,Wimbledon,7/7/2021,Grand Slam,Outdoor,Grass,Quarterfinals,5,Berrettini M.,Auger-Aliassime F.,9.0,19.0,4468.0,2468.0,6.0,3.0,5.0,7.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.25,4.0,1.31,3.81,1.34,4.03,1.28,3.7,9,8,5,4
2789,36,London,Wimbledon,7/9/2021,Grand Slam,Outdoor,Grass,Semifinals,5,Berrettini M.,Hurkacz H.,9.0,18.0,4468.0,2533.0,6.0,3.0,6.0,0.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.42,3.11,1.47,3.11,1.43,2.88,10,5,5,5
2790,36,London,Wimbledon,7/9/2021,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Shapovalov D.,1.0,12.0,12113.0,2915.0,7.0,6.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,8.1,1.13,8.5,1.1,7.4,10,8,5,5
2791,36,London,Wimbledon,7/11/2021,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Berrettini M.,1.0,9.0,12113.0,4468.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.5,1.23,4.69,1.27,5.06,1.21,4.59,10,10,5,5
2792,37,Bastad,Nordea Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Monteiro T.,107.0,93.0,747.0,831.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.16,1.77,2.16,1.92,2.05,1.77,4,3,1,2
2793,37,Bastad,Nordea Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,Gasquet R.,82.0,54.0,888.0,1183.0,6.0,2.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.75,2.18,2.01,2.27,1.77,2.05,6,6,2,2
2794,37,Bastad,Nordea Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Ymer E.,Daniel T.,169.0,106.0,428.0,751.0,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.72,2.1,1.75,2.19,2.08,2.19,1.76,2.06,0,4,0,2
2795,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,Sousa P.,105.0,119.0,757.0,679.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.24,4.45,1.37,4.5,1.28,3.66,4,1,1,1
2796,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Novak D.,95.0,122.0,811.0,660.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.87,1.53,2.9,1.45,2.72,5,2,3,0
2797,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Gombos N.,Cuevas P.,99.0,86.0,782.0,864.0,1.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.44,3.06,1.42,3.15,1.45,2.91,1.4,4,5,1,2
2798,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Caruso S.,81.0,96.0,897.0,803.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.9,1.93,1.96,2.05,1.96,1.92,1.87,3,1,2,0
2799,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Bagnis F.,97.0,74.0,796.0,938.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.23,1.72,2.23,1.82,2.09,1.72,2,5,1,1
2800,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Coria F.,Cerundolo F.,77.0,116.0,933.0,698.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.66,2.34,1.86,2.34,1.67,2.19,4,4,2,0
2801,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Rune H.,Albot R.,211.0,91.0,332.0,836.0,4.0,6.0,6.0,3.0,6.0,0.0,,,,,2.0,1.0,Completed,1.44,2.75,1.49,2.81,1.57,3.1,1.47,2.65,2,3,1,0
2802,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Ymer M.,80.0,94.0,919.0,825.0,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.69,1.52,2.7,1.55,2.54,1.5,4,4,1,2
2803,37,Bastad,Nordea Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Laaksonen H.,Musetti L.,134.0,62.0,581.0,1106.0,6.0,2.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.05,1.43,3.32,1.43,2.96,1.39,3,6,2,3
2804,37,Bastad,Nordea Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Coria F.,Cecchinato M.,77.0,82.0,933.0,888.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.57,2.53,1.59,2.66,1.61,2.44,1.54,5,7,2,3
2805,37,Bastad,Nordea Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Martinez P.,18.0,95.0,2610.0,811.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.72,2.25,1.72,2.5,1.62,2.27,7,5,3,3
2806,37,Bastad,Nordea Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Rinderknech A.,Millman J.,105.0,45.0,757.0,1476.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,1.55,2.65,1.58,2.8,1.5,2.57,4,4,2,2
2807,37,Bastad,Nordea Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Vesely J.,107.0,81.0,747.0,897.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.48,1.63,2.6,1.55,2.41,4,4,2,3
2808,37,Bastad,Nordea Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Gombos N.,Ruusuvuori E.,99.0,80.0,782.0,919.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.87,2.04,1.95,2.13,1.8,1.99,4,4,1,2
2809,37,Bastad,Nordea Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Fognini F.,97.0,31.0,796.0,1868.0,6.0,3.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.5,2.72,1.52,3.27,1.55,2.65,1.47,3,6,1,3
2810,37,Bastad,Nordea Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Rune H.,16.0,211.0,2725.0,332.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.15,6.36,1.18,6.5,1.14,5.59,7,3,2,1
2811,37,Bastad,Nordea Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Laaksonen H.,Ymer E.,134.0,169.0,581.0,428.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.79,2.15,1.79,2.4,1.63,2.25,4,1,3,1
2812,37,Bastad,Nordea Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Rinderknech A.,107.0,105.0,747.0,757.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.86,2.05,1.87,2.16,1.79,2.01,4,5,2,3
2813,37,Bastad,Nordea Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Coria F.,Garin C.,77.0,18.0,933.0,2610.0,6.0,4.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,3.4,1.33,3.43,1.36,3.58,1.39,3.22,1.34,6,7,3,4
2814,37,Bastad,Nordea Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Laaksonen H.,16.0,134.0,2725.0,581.0,,,,,,,,,,,,,Retired,1.14,5.5,1.15,6.52,1.16,6.52,1.12,5.98,7,4,3,4
2815,37,Bastad,Nordea Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Gombos N.,97.0,99.0,796.0,782.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.01,1.9,2.09,2.04,1.98,1.82,4,5,2,2
2816,37,Bastad,Nordea Open,7/17/2021,ATP250,Outdoor,Clay,Semifinals,3,Coria F.,Hanfmann Y.,77.0,107.0,933.0,747.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.04,1.87,2.12,1.96,2.0,1.8,6,5,3,3
2817,37,Bastad,Nordea Open,7/17/2021,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Carballes Baena R.,16.0,97.0,2725.0,796.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.14,6.84,1.16,6.84,1.14,5.69,7,5,3,3
2818,37,Bastad,Nordea Open,7/18/2021,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Coria F.,16.0,77.0,2725.0,933.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.2,5.22,1.22,5.5,1.17,5.0,7,7,3,4
2819,38,Hamburg,European Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Seyboth Wild T.,Kuhn N.,127.0,250.0,637.0,261.0,1.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.28,3.75,1.34,3.5,1.34,4.36,1.29,3.54,5,1,1,1
2820,38,Hamburg,European Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Baez S.,Moutet C.,164.0,89.0,440.0,848.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.9,1.9,2.02,1.87,2.23,1.97,1.93,1.87,0,4,0,2
2821,38,Hamburg,European Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Munar J.,117.0,66.0,697.0,1022.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.22,1.72,2.5,1.8,2.19,1.67,4,4,2,1
2822,38,Hamburg,European Open,7/12/2021,ATP250,Outdoor,Clay,1st Round,3,Paire B.,Berankis R.,51.0,84.0,1297.0,873.0,6.0,6.0,,,,,,,,,0.0,0.0,Retired,2.2,1.66,2.37,1.65,2.52,1.81,2.2,1.67,1,3,0,2
2823,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Nagal S.,130.0,154.0,597.0,481.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.56,2.57,1.6,2.6,1.56,2.4,2,2,2,2
2824,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Taberner C.,Lopez F.,114.0,90.0,703.0,843.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.7,1.38,3.7,1.3,3.41,1,4,1,2
2825,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Zhang Zh.,48.0,161.0,1345.0,449.0,6.0,1.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.66,1.35,4.0,1.31,3.41,6,0,3,0
2826,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Krajinovic F.,Altmaier D.,44.0,149.0,1514.0,509.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.0,1.8,2.01,1.88,2.1,2.05,1.96,1.83,4,3,1,0
2827,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Molcan A.,Mager G.,160.0,73.0,451.0,953.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.3,1.69,2.28,1.74,2.45,1.65,2.21,4,5,4,2
2828,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Struff J.L.,57.0,47.0,1168.0,1410.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.12,1.8,2.44,1.8,2.1,1.72,5,5,2,1
2829,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Koepfer D.,Marterer M.,59.0,200.0,1153.0,347.0,7.0,6.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.62,1.54,2.64,1.64,2.8,1.49,2.59,5,2,2,2
2830,38,Hamburg,European Open,7/13/2021,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Pouille L.,43.0,101.0,1575.0,775.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.51,2.72,1.62,2.72,1.55,2.42,3,3,1,0
2831,38,Hamburg,European Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Krajinovic F.,Kohlschreiber P.,44.0,117.0,1514.0,697.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.81,2.12,1.87,2.12,1.77,2.03,4,5,2,3
2832,38,Hamburg,European Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Seyboth Wild T.,57.0,127.0,1168.0,637.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.33,3.7,1.33,4.5,1.24,4.0,6,6,2,1
2833,38,Hamburg,European Open,7/14/2021,ATP250,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Koepfer D.,4.0,59.0,8150.0,1153.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.11,8.33,1.14,8.33,1.11,6.42,8,5,3,3
2834,38,Hamburg,European Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Basilashvili N.,Baez S.,29.0,164.0,1975.0,440.0,,,,,,,,,,,,,Retired,1.57,2.37,1.61,2.46,1.66,2.59,1.58,2.36,5,1,3,1
2835,38,Hamburg,European Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Molcan A.,43.0,160.0,1575.0,451.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,1.9,2.0,1.95,2.05,1.83,1.96,4,5,2,4
2836,38,Hamburg,European Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Taberner C.,13.0,114.0,2940.0,703.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.27,4.23,1.32,4.3,1.28,3.67,6,2,2,1
2837,38,Hamburg,European Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Ramos-Vinolas A.,48.0,41.0,1345.0,1608.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.66,2.38,1.71,2.47,1.63,2.25,7,4,3,0
2838,38,Hamburg,European Open,7/15/2021,ATP250,Outdoor,Clay,2nd Round,3,Paire B.,Varillas J. P.,51.0,130.0,1297.0,597.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,3.08,1.43,3.08,1.51,2.76,1.44,2,3,1,3
2839,38,Hamburg,European Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Basilashvili N.,57.0,29.0,1168.0,1975.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.57,2.58,1.65,2.58,1.55,2.43,6,6,3,3
2840,38,Hamburg,European Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Krajinovic F.,Tsitsipas S.,44.0,4.0,1514.0,8150.0,3.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,5.5,1.14,7.75,1.12,8.25,1.16,6.65,1.11,4,8,3,3
2841,38,Hamburg,European Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Carreno Busta P.,Lajovic D.,13.0,43.0,2940.0,1575.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.3,3.91,1.39,4.8,1.28,3.62,6,5,3,3
2842,38,Hamburg,European Open,7/16/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Delbonis F.,Paire B.,48.0,51.0,1345.0,1297.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.22,4.33,1.23,4.66,1.28,5.0,1.21,4.4,7,3,3,2
2843,38,Hamburg,European Open,7/17/2021,ATP250,Outdoor,Clay,Semifinals,3,Krajinovic F.,Djere L.,44.0,57.0,1514.0,1168.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.71,2.27,1.74,2.45,1.66,2.21,5,6,3,4
2844,38,Hamburg,European Open,7/17/2021,ATP250,Outdoor,Clay,Semifinals,3,Carreno Busta P.,Delbonis F.,13.0,48.0,2940.0,1345.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.51,2.78,1.6,2.88,1.48,2.61,7,7,3,3
2845,38,Hamburg,European Open,7/18/2021,ATP250,Outdoor,Clay,The Final,3,Carreno Busta P.,Krajinovic F.,13.0,44.0,2940.0,1514.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.74,2.23,1.78,2.29,1.68,2.16,7,5,3,4
2846,39,Newport,Hall of Fame Championships,7/12/2021,ATP250,Outdoor,Grass,1st Round,3,Brooksby J.,Donskoy E.,152.0,142.0,487.0,537.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.53,2.67,1.63,2.67,1.54,2.44,0,1,0,1
2847,39,Newport,Hall of Fame Championships,7/12/2021,ATP250,Outdoor,Grass,1st Round,3,Kudla D.,Johnson S.,104.0,83.0,768.0,884.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.2,1.68,2.3,1.81,2.3,1.67,2.18,3,4,3,3
2848,39,Newport,Hall of Fame Championships,7/12/2021,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,Rodionov J.,111.0,138.0,713.0,572.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.3,1.61,2.44,1.61,2.44,1.78,2.25,1.63,2,5,1,3
2849,39,Newport,Hall of Fame Championships,7/12/2021,ATP250,Outdoor,Grass,1st Round,3,Anderson K.,Marchenko I.,113.0,156.0,708.0,470.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.31,3.78,1.33,3.9,1.3,3.5,4,0,2,0
2850,39,Newport,Hall of Fame Championships,7/12/2021,ATP250,Outdoor,Grass,1st Round,3,Thompson J.,Stebe C.M.,71.0,139.0,982.0,566.0,5.0,4.0,,,,,,,,,0.0,0.0,Retired,1.25,4.0,1.24,4.55,1.27,4.55,1.23,4.1,6,3,3,1
2851,39,Newport,Hall of Fame Championships,7/13/2021,ATP250,Outdoor,Grass,1st Round,3,Ofner S.,Uchiyama Y.,167.0,118.0,431.0,688.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.87,1.62,3.1,1.44,2.75,1,2,1,1
